datetime_utc,hourly_return,log_return,rolling_mean_24h,rolling_std_24h,price_momentum_8h,spike_signal,spike_intensity,inter_spike_interval_h,hour_of_day,target
2024-05-03 01:00:00+00:00,-0.0011149351833026344,-0.0011155571859054892,16.230462820246196,0.11042905060327049,-0.0019287724604013458,0,0.0,12.0,1,0
2024-05-03 02:00:00+00:00,-0.00032370366799294725,-0.0003237560713343576,16.240874813463392,0.10529597918657198,-0.0012547345310327431,0,0.0,13.0,2,0
2024-05-03 03:00:00+00:00,-0.0001080015511951693,-0.00010800738378265569,16.250996796015333,0.09914725560107557,-0.0006001376271984298,0,0.0,14.0,3,1
2024-05-03 04:00:00+00:00,2.398259559233118e-05,2.3982308014483407e-05,16.259297146208542,0.09500116612881127,-0.0005957465191939195,0,0.0,15.0,4,1
2024-05-03 05:00:00+00:00,0.0002099799805050928,0.00020995793779461763,16.26763965783658,0.09012273934378263,-0.0005694492576900793,0,0.0,16.0,5,1
2024-05-03 06:00:00+00:00,0.002728156549985261,0.002724441885495071,16.276758264753695,0.08739830019948867,0.002157153745573019,1,0.002728156549985261,17.0,6,1
2024-05-03 07:00:00+00:00,0.00024588663774971486,0.0002458564125849442,16.286108880917308,0.08358502780313097,0.002403570798604241,0,0.0,1.0,7,0
2024-05-03 08:00:00+00:00,-0.00011984827391497976,-0.00011985545629322945,16.295418132956907,0.07827913665422138,0.0015382443325222509,0,0.0,2.0,8,1
2024-05-03 09:00:00+00:00,0.0005636288990471527,0.0005634701199380937,16.304982557646092,0.07197082364044155,0.0032212669176527905,0,0.0,3.0,9,0
2024-05-03 10:00:00+00:00,-0.002469162795982971,-0.0024722162057189,16.315132763763447,0.054407009900749106,0.0010681997374069154,1,0.002469162795982971,4.0,10,0
2024-05-03 11:00:00+00:00,-0.0005158340184272525,-0.0005159671065640961,16.324946045422834,0.02280394290420608,0.000659887525288156,0,0.0,1.0,11,1
2024-05-03 12:00:00+00:00,0.010746641151500924,0.010689306408315275,16.334823420750052,0.03821266744315165,0.011389364509108208,1,0.010746641151500924,2.0,12,0
2024-05-03 13:00:00+00:00,-0.0026097969106360086,-0.0026132083673588665,16.340127513997324,0.04485584260894188,0.008538070865703221,1,0.0026097969106360086,1.0,13,0
2024-05-03 14:00:00+00:00,-0.0006400739773586572,-0.0006402789121605249,16.345287712237845,0.048967002151457585,0.005150324449998437,0,0.0,1.0,14,0
2024-05-03 15:00:00+00:00,-0.0006496429610822751,-0.0006498540705061693,16.350104111890527,0.05139807514261408,0.004250403861625651,0,0.0,2.0,15,1
2024-05-03 16:00:00+00:00,0.0004536827869516813,0.00045357990403239003,16.354219233104224,0.05429700531603973,0.004826441698268574,0,0.0,3.0,16,0
2024-05-03 17:00:00+00:00,-0.00015778598615978634,-0.00015779843567809078,16.357892767418324,0.05667956921939743,0.004101953288782658,0,0.0,4.0,17,1
2024-05-03 18:00:00+00:00,0.0006116770762796264,0.0006114900781079144,16.362665155956005,0.0590152939331058,0.0072030878283219045,0,0.0,5.0,18,0
2024-05-03 19:00:00+00:00,-9.85962731925305e-05,-9.860113412459004e-05,16.3678890953806,0.060393403822673435,0.00762354786126926,0,0.0,6.0,19,0
2024-05-03 20:00:00+00:00,-0.0005572467509921131,-0.0005574020706664615,16.37271793129617,0.06086265441217103,-0.0036454123006560233,0,0.0,7.0,20,0
2024-05-03 21:00:00+00:00,0.0,0.0,16.377421892186,0.06105415556562813,-0.0010383252079398926,0,0.0,8.0,21,0
2024-05-05 23:00:00+00:00,0.0,0.0,16.38212585307583,0.06086689179624677,-0.00039850630409631727,0,0.0,58.0,23,0
2024-05-06 00:00:00+00:00,-0.0001799437250253888,-0.0001799599168399162,16.386706598281997,0.060199917737643244,7.131096733740845e-05,0,0.0,59.0,0,1
2024-05-06 01:00:00+00:00,0.00045589065654838556,0.00045578676997576746,16.391093474428494,0.05996271308398161,7.351799308991435e-05,0,0.0,60.0,1,1
2024-05-06 02:00:00+00:00,0.00037186653944143444,0.00037179741421623097,16.39649382136316,0.05862691687451389,0.0006032930487614699,0,0.0,61.0,2,1
2024-05-06 03:00:00+00:00,0.0004195663730770516,0.00041947837971818564,16.402401700831764,0.05660459864354594,0.0004111839552355867,0,0.0,62.0,3,1
2024-05-06 04:00:00+00:00,0.00011986501608318711,0.00011985783284615362,16.40846513947142,0.05376335393474467,0.000629756622738658,0,0.0,63.0,4,1
2024-05-06 05:00:00+00:00,0.00011975923092255591,0.00011975206035834879,16.41459438405308,0.0501062401349238,0.0013075666610956865,0,0.0,64.0,5,0
2024-05-06 06:00:00+00:00,-0.0005391262315898038,-0.0005392716123913486,16.42021129771764,0.045406523338632904,0.0007677354860193128,0,0.0,65.0,6,1
2024-05-06 07:00:00+00:00,7.197714730144966e-05,7.19745570708737e-05,16.424023331537033,0.04360419465464319,0.0008397678927309609,0,0.0,66.0,7,1
2024-05-06 08:00:00+00:00,0.0005273981365752078,0.0005272591110570281,16.42802922833679,0.04187042359922713,0.0015478311688596755,0,0.0,67.0,8,1
2024-05-06 09:00:00+00:00,0.00029952708174518783,0.00029948223246433105,16.43232220321892,0.039628780519909076,0.0013912969321376802,0,0.0,68.0,9,1
2024-05-06 10:00:00+00:00,0.0008178334343436067,0.0008174991908050543,16.43679195345859,0.0380151119794189,0.0018377182902469286,0,0.0,69.0,10,0
2024-05-06 11:00:00+00:00,-0.00021703067046952018,-0.00021705422503358595,16.442796639742163,0.030587144139516863,0.0012002188340047204,0,0.0,70.0,11,0
2024-05-06 12:00:00+00:00,-0.004171621139537063,-0.004180346625739406,16.446289263877446,0.017984843204553846,-0.003095903089401876,1,0.004171621139537063,71.0,12,1
2024-05-06 13:00:00+00:00,0.003035605958495058,0.00303100780982227,16.44454941925237,0.014925917139690657,-0.00018943161750970547,1,0.003035605958495058,1.0,13,1
2024-05-06 14:00:00+00:00,0.001144642585258815,0.0011439879814121613,16.44538782530138,0.01583982071342707,0.001494926321836924,0,0.0,1.0,14,1
2024-05-06 15:00:00+00:00,0.00023681377420370353,0.0002367857382479902,16.44682749907865,0.01690561547192432,0.0016599974860000068,0,0.0,2.0,15,0
2024-05-06 16:00:00+00:00,-0.00015781956414895326,-0.00015783201896679385,16.44860385384083,0.017270890496280205,0.0009740041172395087,0,0.0,3.0,16,1
2024-05-06 17:00:00+00:00,0.0007505116268555767,0.0007502301338382705,16.450584742971554,0.01858493722555858,0.0014252927499864474,0,0.0,4.0,17,0
2024-05-06 18:00:00+00:00,-0.0012117619805737112,-0.0012124967577658492,16.451841380230476,0.018478362055561207,-0.0006055345540924397,0,0.0,5.0,18,0
2024-05-06 19:00:00+00:00,-0.001044487950941364,-0.0010450338086088013,16.45196260266102,0.0184388392381568,-0.0014326702944132662,0,0.0,6.0,19,0
2024-05-06 20:00:00+00:00,-0.00029554547398291664,-0.0002955891561534364,16.451948840657845,0.0184458957207383,0.0024540662249037996,0,0.0,7.0,20,1
2024-05-06 21:00:00+00:00,0.0009660360751369002,0.0009655697625800048,16.452978708221583,0.018080505974752803,0.0003856962362568943,0,0.0,8.0,21,0
2024-05-06 22:00:00+00:00,-0.0012114090655027665,-0.0012121434145894272,16.453177821101676,0.017886487770509784,-0.001968569342120786,0,0.0,9.0,22,0
2024-05-06 23:00:00+00:00,0.0,0.0,16.45337693398177,0.017688003105922525,-0.0022048609748754355,0,0.0,10.0,23,0
2024-05-07 00:00:00+00:00,-0.00014381801069607292,-0.00014382835349783922,16.453600755151722,0.017423738360850743,-0.002190888087706315,0,0.0,11.0,0,1
2024-05-07 01:00:00+00:00,0.00013185975937335392,0.0001318510666394224,16.45360276701179,0.017421913082752094,-0.002807721617445772,0,0.0,12.0,1,1
2024-05-07 02:00:00+00:00,0.0003475262594443418,0.0003474658861809647,16.453588108072278,0.01743001436663069,-0.0012509249577232452,0,0.0,13.0,2,0
2024-05-07 03:00:00+00:00,-7.787148353599616e-05,-7.787451567738279e-05,16.453232611199663,0.0175622009320218,-0.00028450824436879754,0,0.0,14.0,3,1
2024-05-07 04:00:00+00:00,0.00017970335601047438,0.00017968721129653755,16.452918068233117,0.01762630275295628,0.0001907458326056917,0,0.0,15.0,4,1
2024-05-07 05:00:00+00:00,0.0001198111753943909,0.0001198039986087499,16.452603523191808,0.017647726842067037,-0.0006548236304047695,0,0.0,16.0,5,1
2024-05-07 06:00:00+00:00,0.003345858234293342,0.003340273304752417,16.45495163037913,0.020345043447860586,0.0039049832544707356,1,0.003345858234293342,17.0,6,0
2024-05-07 07:00:00+00:00,-0.00017973026564410688,-0.00017974641906383574,16.457126827659966,0.022238272187718875,0.003724551145148999,0,0.0,1.0,7,1
2024-05-07 08:00:00+00:00,0.00037150322475398845,0.00037143423451718857,16.459195995026423,0.024372752601787576,0.004241866120107231,0,0.0,2.0,8,1
2024-05-07 09:00:00+00:00,0.0004672456844898587,0.00046713655921590714,16.461381130849194,0.026799653300017465,0.0045786303017726435,0,0.0,3.0,9,0
2024-05-07 10:00:00+00:00,-0.0031234770930310685,-0.0031283653291225943,16.46085614583158,0.026649109894764232,0.0010929458750403229,1,0.0031234770930310685,4.0,10,0
2024-05-07 11:00:00+00:00,-3.6450751260574954e-05,-3.6451415605352644e-05,16.46045513875396,0.026559153908550976,0.0011344151072048508,0,0.0,1.0,11,1
2024-05-07 12:00:00+00:00,0.002424384355243836,0.0024214502767586675,16.46457999448981,0.024791598702391792,0.0033812387447266323,1,0.002424384355243836,2.0,12,0
2024-05-07 13:00:00+00:00,-0.002126884959085973,-0.002129149991112144,16.46516784251855,0.024653825525683556,0.0011272160513370612,1,0.002126884959085973,1.0,13,1
2024-05-07 14:00:00+00:00,0.0031813789627483935,0.0031763290842462305,16.467153766154894,0.026963791217684965,0.0009631004835408613,1,0.0031813789627483935,1.0,14,0
2024-05-07 15:00:00+00:00,-0.00282483120808652,-0.002828828573460015,16.467032885837504,0.026933575154865327,-0.001685023904998033,1,0.00282483120808652,1.0,15,1
2024-05-07 16:00:00+00:00,0.0003653511396852771,0.0003652844152090567,16.467271096234573,0.027008280522102336,-0.0016911633428353414,0,0.0,1.0,16,0
2024-05-07 17:00:00+00:00,-0.0017214530544554796,-0.0017229364574149724,16.4658122636654,0.02696798119527947,-0.003875140180952132,0,0.0,2.0,17,1
2024-05-07 18:00:00+00:00,0.00040712128092734723,0.0004070384295449331,16.465464791570003,0.027035412243278028,-0.0003472039425892474,0,0.0,3.0,18,1
2024-05-07 19:00:00+00:00,0.0008522250485176741,0.0008518621109393728,16.466418230626974,0.026779883045470368,0.0005411956882816708,0,0.0,4.0,19,0
2024-05-07 20:00:00+00:00,-0.0008572661491035305,-0.0008576338118669753,16.466985896043663,0.026397549775346984,-0.0027342897954066047,0,0.0,5.0,20,0
2024-05-07 21:00:00+00:00,-7.889921767512131e-05,-7.890233038212403e-05,16.466837617211343,0.026456558121675675,-0.0006875506618312798,0,0.0,6.0,21,0
2024-05-07 22:00:00+00:00,0.0,0.0,16.467520093062664,0.025903961739716937,-0.003856660127184528,0,0.0,7.0,22,1
2024-05-07 23:00:00+00:00,8.394099112907227e-05,8.393746828121592e-05,16.46826012114428,0.025290495506622324,-0.0009508977855829004,0,0.0,8.0,23,1
2024-05-08 00:00:00+00:00,0.00021568646812908376,0.0002156632111469009,16.469246549551357,0.024437451432846508,-0.0011003655331223543,0,0.0,9.0,0,1
2024-05-08 01:00:00+00:00,0.0001797151998563784,0.00017969905301437502,16.470265928854023,0.02359385931971434,0.0008019855492511414,0,0.0,10.0,1,0
2024-05-08 02:00:00+00:00,-0.0007488403264563903,-0.0007491208474260062,16.47053360324313,0.023320019372288028,-0.00035443232031280624,0,0.0,11.0,2,1
2024-05-08 03:00:00+00:00,0.00018571498945707532,0.00018569774656323034,16.470981930098663,0.022864848937281586,-0.0010201388149170916,0,0.0,12.0,3,0
2024-05-08 04:00:00+00:00,-0.00020962159464288366,-0.00020964356832017914,16.471163428181878,0.022673288644502278,-0.00037259983455669473,0,0.0,13.0,4,1
2024-05-08 05:00:00+00:00,0.00023964387932440268,0.00023961516931664736,16.471427084444453,0.022425658730416218,-5.4150301243240823e-05,0,0.0,14.0,5,1
2024-05-08 06:00:00+00:00,0.003357109590299112,0.0033514870779777443,16.471699336681976,0.022859410604427786,0.003302777500560252,1,0.003357109590299112,15.0,6,1
2024-05-08 07:00:00+00:00,0.00017370892962564888,0.00017369384397651573,16.472214667882383,0.02364860433779513,0.0033928343631221517,0,0.0,1.0,7,0
2024-05-08 08:00:00+00:00,-0.0002335207315886656,-0.00023354800180022892,16.472313927265812,0.023801217800859826,0.0029422002734561625,0,0.0,2.0,8,0
2024-05-08 09:00:00+00:00,-5.9855949119280716e-05,-5.985774055808907e-05,16.472050665881834,0.02335378868165164,0.0027019674316737137,0,0.0,3.0,9,0
2024-05-08 10:00:00+00:00,-0.0031729903835823192,-0.0031780349913905466,16.471754171083433,0.0235292906715707,0.00026944582977346597,1,0.0031729903835823192,4.0,10,1
2024-05-08 11:00:00+00:00,0.0007392601892126649,0.0007389870709943158,16.471989535426815,0.0234510365237101,0.0008230373697277895,0,0.0,1.0,11,0
2024-05-08 12:00:00+00:00,-0.007116214732089121,-0.007141655755852165,16.465679342713713,0.033426607793487696,-0.006090689418402318,1,0.007116214732089121,2.0,12,1
2024-05-08 13:00:00+00:00,0.003223749774104112,0.003218564633542989,16.46302769707494,0.03580832599590772,-0.003125469382651842,1,0.003223749774104112,1.0,13,1
2024-05-08 14:00:00+00:00,0.0005820858757843439,0.0005819165295138115,16.458591135639782,0.03519374556124997,-0.005882563976807355,0,0.0,1.0,14,1
2024-05-08 15:00:00+00:00,0.0004220127948366681,0.0004219237724819997,16.456387445265587,0.035958725698366605,-0.005635763646390476,0,0.0,2.0,15,0
2024-05-08 16:00:00+00:00,-0.00115034615871068,-0.0011510083147075578,16.453146010107222,0.037392574044291374,-0.006547635002966535,0,0.0,3.0,16,0
2024-05-08 17:00:00+00:00,-0.0013444923905858719,-0.0013453970314261084,16.45016774977209,0.04040040047975713,-0.00782393650814091,0,0.0,4.0,17,0
2024-05-08 18:00:00+00:00,-0.00023117020910656816,-0.00023119693305795764,16.44675268894129,0.043212747809747175,-0.004895842132632951,0,0.0,5.0,18,1
2024-05-08 19:00:00+00:00,0.0010532261264069032,0.0010526718729056044,16.44347185476359,0.04430881166652803,-0.004583644118665257,0,0.0,6.0,19,0
2024-05-08 20:00:00+00:00,-4.822446086460985e-05,-4.822562370130763e-05,16.440746399565157,0.04547837989811465,0.002502374631543923,0,0.0,7.0,20,1
2024-05-08 21:00:00+00:00,0.0005306208629589637,0.0005304801334893211,16.43843743473043,0.04612256895011852,-0.0001888177661837165,0,0.0,8.0,21,0
2024-05-08 22:00:00+00:00,-0.0001155907139018808,-0.00011559739502330633,16.43604948464815,0.04670479768954913,-0.000885956827333847,0,0.0,9.0,22,0
2024-05-08 23:00:00+00:00,-0.00014383697427722275,-0.0001438473198068657,16.433505707263027,0.04720609425645295,-0.0014510667943449347,0,0.0,10.0,23,1
2024-05-09 00:00:00+00:00,0.00016781870166115986,0.00016780462167808054,16.430928680784845,0.047385590115551844,-0.0001332987898694353,0,0.0,11.0,0,1
2024-05-09 01:00:00+00:00,0.00010789800602650779,0.00010789218545533713,16.42830212167157,0.04728087133709686,0.0013208531010127519,0,0.0,12.0,1,1
2024-05-09 02:00:00+00:00,0.0002037040863516193,0.00020368334149138182,16.426328431017826,0.047297641252945506,0.0017564024875754442,0,0.0,13.0,2,0
2024-05-09 03:00:00+00:00,-0.00025156170272899736,-0.00025159334968168946,16.424055508940157,0.04723729862906107,0.00045069812779586143,0,0.0,14.0,3,1
2024-05-09 04:00:00+00:00,7.186673383974274e-05,7.18641515497461e-05,16.4219754033467,0.0471340809165801,0.0005708492415995731,0,0.0,15.0,4,1
2024-05-09 05:00:00+00:00,0.00041343259128767684,0.0004133471515821355,16.420013557046744,0.04671412405667125,0.00045365625813443644,0,0.0,16.0,5,1
2024-05-09 06:00:00+00:00,0.0012671838201090413,0.0012663816203102903,16.416616392276214,0.04272530999368946,0.001837218023358426,0,0.0,17.0,6,0
2024-05-09 07:00:00+00:00,-9.588157117801366e-05,-9.588616810970248e-05,16.413034104158722,0.037660752200920744,0.0018852684424153572,0,0.0,18.0,7,0
2024-05-09 08:00:00+00:00,-7.184951530381234e-05,-7.185209660388121e-05,16.409563305036006,0.031883824325145235,0.0016451886763989563,0,0.0,19.0,8,1
2024-05-09 09:00:00+00:00,0.0004073593451534574,0.00040727639686115893,16.40641246634561,0.024725287340857573,0.0019451103249822055,0,0.0,20.0,9,0
2024-05-09 10:00:00+00:00,-0.0029694155438829695,-0.0029738330052387313,16.40341100448745,0.022867164735469427,-0.001233533870195907,1,0.0029694155438829695,21.0,10,1
2024-05-09 11:00:00+00:00,0.0005291720967239844,0.0005290321345438855,16.400263912279133,0.018481755527476867,-0.00045356692251476545,0,0.0,1.0,11,0
2024-05-09 12:00:00+00:00,-0.010398731345875767,-0.010453175917893836,16.394897300182997,0.039942848252297845,-0.010918663792951054,1,0.010398731345875767,2.0,12,0
2024-05-09 13:00:00+00:00,-0.0058270549877794675,-0.005844098513988311,16.383396088554058,0.0676901489320445,-0.017088462790251172,1,0.0058270549877794675,1.0,13,1
2024-05-09 14:00:00+00:00,0.0033225494894786323,0.0033170420177833877,16.373729626105867,0.07900485052102271,-0.015070776939507119,1,0.0033225494894786323,1.0,14,0
2024-05-09 15:00:00+00:00,-0.00010196821725849681,-0.00010197341637059471,16.363705827455878,0.08775986123240484,-0.01507677242995923,0,0.0,1.0,15,0
2024-05-09 16:00:00+00:00,-0.002084484970740319,-0.0020866605333477294,16.353063847383186,0.09801333212552461,-0.017059206275560648,1,0.002084484970740319,2.0,16,1
2024-05-09 17:00:00+00:00,0.00171434975029916,0.001712881930098005,16.344493873072327,0.10449129162529792,-0.01577503520842154,0,0.0,1.0,17,1
2024-05-09 18:00:00+00:00,0.0029437130784819576,0.0029393888392722695,16.33806530045594,0.10727484192775233,-0.009937853379812097,1,0.0029437130784819576,2.0,18,1
2024-05-09 19:00:00+00:00,0.00035171811445522394,0.0003516562761385518,16.331155848755053,0.10899453398075148,-0.010113450929100062,0,0.0,1.0,19,0
2024-05-09 20:00:00+00:00,-0.00014363109981518907,-0.0001436414157494106,16.32418222779818,0.11034883655751047,0.00014460563822338632,0,0.0,2.0,20,0
2024-05-09 21:00:00+00:00,-1.947409555791424e-05,-1.9474285180574963e-05,16.31683305205583,0.11097661271118558,0.005987070704592311,0,0.0,3.0,21,1
2024-05-09 22:00:00+00:00,0.00010791999214188053,0.00010791416919846615,16.30963581214123,0.11110229825321032,0.0027639041236441125,0,0.0,4.0,22,0
2024-05-09 23:00:00+00:00,-0.00014384731298167086,-0.00014385765999866916,16.30243960046644,0.11089988128068952,0.0027219049955393214,0,0.0,5.0,23,1
2024-05-10 00:00:00+00:00,0.000299717394941057,0.00029967248865521445,16.29533133736937,0.10996282101781388,0.0051175907044049155,0,0.0,6.0,0,1
2024-05-10 01:00:00+00:00,0.0002156916350231075,0.0002156683769267225,16.28829519168668,0.10837168507622276,0.003613841023179638,0,0.0,7.0,1,0
2024-05-10 02:00:00+00:00,-8.382644215088053e-05,-8.382995578344062e-05,16.281063157760332,0.10613544693656675,0.0005842786185006023,0,0.0,8.0,2,1
2024-05-10 03:00:00+00:00,8.383346961227112e-05,8.382995578334044e-05,16.274059749609755,0.10351999650790186,0.00031633169617389814,0,0.0,9.0,3,1
2024-05-10 04:00:00+00:00,5.9876030107597344e-05,5.987423760965804e-05,16.267047728915262,0.10024514105348868,0.0005199324452517931,0,0.0,10.0,4,1
2024-05-10 05:00:00+00:00,2.404038638670336e-05,2.4040097421245767e-05,16.259769450139988,0.09588252411641507,0.0005634703996495798,0,0.0,11.0,5,1
2024-05-10 06:00:00+00:00,0.0022024454226068357,0.0022000235949972582,16.253114512623732,0.08900398877103423,0.0026589498890658932,1,0.0022024454226068357,12.0,6,0
2024-05-10 07:00:00+00:00,-4.7988210804872367e-05,-4.798936227589866e-05,16.246492677210277,0.08112229244633072,0.002755077703519642,0,0.0,1.0,7,1
2024-05-10 08:00:00+00:00,3.6015737963523975e-05,3.601508941240543e-05,16.239944429405522,0.07189516142746757,0.0024907287579639783,0,0.0,2.0,8,1
2024-05-10 09:00:00+00:00,5.987172277732711e-05,5.986993053726892e-05,16.233157976055207,0.05964001933194947,0.0023345544260786532,0,0.0,3.0,9,0
2024-05-10 10:00:00+00:00,-0.002561639909431812,-0.0025649265228912047,16.226668094222852,0.05037995509563439,-0.00014925184024157238,1,0.002561639909431812,4.0,10,1
2024-05-10 11:00:00+00:00,0.0005087969203565468,0.000508667527091534,16.22016100174368,0.03624182802545562,0.0002756125660682361,0,0.0,1.0,11,1
2024-05-10 12:00:00+00:00,0.0003262404452857304,0.0003261872404430601,16.22097679974697,0.036486443233934907,0.000542034442342018,0,0.0,2.0,12,1
2024-05-10 13:00:00+00:00,0.0008117458419147905,0.0008114165544452979,16.22628032274626,0.03103086997601879,0.0013301479148051286,0,0.0,3.0,13,0
2024-05-10 14:00:00+00:00,-0.00225206415953505,-0.0022546038698011573,16.227826061897428,0.029527846755308135,-0.003120484548871584,1,0.00225206415953505,4.0,14,0
2024-05-10 15:00:00+00:00,-0.0008435481296226177,-0.0008439041165549324,16.228870539771293,0.028122204023984337,-0.003913599995446186,0,0.0,1.0,15,0
2024-05-10 16:00:00+00:00,-0.00031027108259629177,-0.00031031922662736415,16.23111070879621,0.022777029094996584,-0.004258519165388126,0,0.0,2.0,16,1
2024-05-10 17:00:00+00:00,0.0008734980129005976,0.0008731167355251925,16.23278718962922,0.01953220671550131,-0.003448406221272293,0,0.0,3.0,17,0
2024-05-10 18:00:00+00:00,-0.0008727356800184438,-0.0008731167355253222,16.231890462726778,0.020600048808541112,-0.0017610035015606688,0,0.0,4.0,18,0
2024-05-10 19:00:00+00:00,-0.0002714481732305485,-0.0002714850219544203,16.230572817496835,0.021965654121362328,-0.002539478495126568,0,0.0,5.0,19,0
2024-05-10 20:00:00+00:00,-8.952920003768572e-05,-8.95332080157379e-05,16.229291867413057,0.023250349738794068,-0.0029540570500844214,0,0.0,6.0,20,0
2024-05-10 21:00:00+00:00,-0.0005813442097302168,-0.0005815132557944522,16.227631847769086,0.025052281960644466,-0.004341905254232067,0,0.0,7.0,21,1
2024-05-13 02:00:00+00:00,0.00042593650880595746,0.0004258458236010365,16.226186090401363,0.026185777085906033,-0.0016695138140813018,0,0.0,60.0,2,0
2024-05-13 03:00:00+00:00,-0.00022758084304685955,-0.00022760674349662583,16.224684054672778,0.02740158177274257,-0.0010540557248795055,0,0.0,61.0,3,1
2024-05-13 04:00:00+00:00,1.1971046516290329e-05,1.1970974863884817e-05,16.222987500313636,0.02845738198813849,-0.0007320533489021346,0,0.0,62.0,4,1
2024-05-13 05:00:00+00:00,8.388770342415697e-05,8.388418504752839e-05,16.221201684749015,0.02926361955030517,-0.0015203970048903454,0,0.0,63.0,5,1
2024-05-13 06:00:00+00:00,0.003306759727003783,0.0033013044200091977,16.221702994419076,0.02951707966323736,0.0026563891401297102,1,0.003306759727003783,64.0,6,1
2024-05-13 07:00:00+00:00,7.181939450773278e-05,7.181681561849449e-05,16.222196215736243,0.02977759081147454,0.003000662012349232,0,0.0,1.0,7,0
2024-05-13 08:00:00+00:00,-0.00011978176146787423,-0.00011978893587597894,16.222567876624964,0.02996050225961446,0.0029703159563491278,0,0.0,2.0,8,1
2024-05-13 09:00:00+00:00,0.0001197961108569956,0.00011978893587592487,16.223004344863647,0.030185420080860715,0.0036739479375963503,0,0.0,3.0,9,0
2024-05-13 10:00:00+00:00,-0.0032470692683478353,-0.0032523524374084654,16.219753616649335,0.029300071391911032,-1.0982725055500715e-05,1,0.0032470692683478353,4.0,10,0
2024-05-13 11:00:00+00:00,-0.0005878052823659052,-0.000587978107619277,16.216138889834493,0.028510984443696166,-0.0003712852060709576,0,0.0,1.0,11,1
2024-05-13 12:00:00+00:00,0.005889311209296144,0.005872037004964999,16.216470279917186,0.029177875325963453,0.005503802456307746,1,0.005889311209296144,2.0,12,0
2024-05-13 13:00:00+00:00,-0.00021244431129374686,-0.0002124668807830104,16.21661701521263,0.029460649868354602,0.005205864482051839,0,0.0,1.0,13,0
2024-05-13 14:00:00+00:00,-0.002070351401153858,-0.002072497541303793,16.21709647747791,0.02973367549350647,-0.00018142468708178124,1,0.002070351401153858,2.0,14,0
2024-05-13 15:00:00+00:00,-0.0040469273092428315,-0.004055138279853845,16.21449371198236,0.030767689509817793,-0.004299128417511686,1,0.0040469273092428315,1.0,15,1
2024-05-13 16:00:00+00:00,0.0007757562351788927,0.0007754554918363147,16.212193015651604,0.03077891244144377,-0.0034073336329650448,0,0.0,1.0,16,1
2024-05-13 17:00:00+00:00,0.000667229849391715,0.000667007350522179,16.209792990208108,0.029601139062819363,-0.0028618305329693454,0,0.0,2.0,17,1
2024-05-13 18:00:00+00:00,0.0005047600390033491,0.0005046326905066811,16.209258811513205,0.029573818625770038,0.000891448832799687,0,0.0,3.0,18,0
2024-05-13 19:00:00+00:00,-3.8790581868841656e-05,-3.8791334242919266e-05,16.209268447871885,0.02957196827856987,0.0014412761432081496,0,0.0,4.0,19,0
2024-05-13 20:00:00+00:00,-6.569343401574557e-05,-6.569559192388941e-05,16.209443211278113,0.029519009738864413,-0.004487395513783159,0,0.0,5.0,20,1
2024-05-13 21:00:00+00:00,0.0004160631226164391,0.00041597659235597333,16.20930930403256,0.029510275454502747,-0.0038615754894081402,0,0.0,6.0,21,1
2024-05-13 22:00:00+00:00,0.00013177762626082057,0.0001317689443521416,16.209853962537796,0.029426047582047338,-0.0016633991520101418,0,0.0,7.0,22,1
2024-05-13 23:00:00+00:00,2.393979816939229e-05,2.3939511616997424e-05,16.210598004698568,0.02924034714612388,0.0024172104087775413,0,0.0,8.0,23,0
2024-05-14 00:00:00+00:00,-0.0014341620287071644,-0.0014351914233996942,16.21043367301263,0.029355392459056606,0.0002036674771924062,0,0.0,9.0,0,1
2024-05-14 01:00:00+00:00,0.001172329120681992,0.001171642479492306,16.211452354379997,0.02879601191493732,0.0007085327595906589,0,0.0,10.0,1,1
2024-05-14 02:00:00+00:00,7.192800034583335e-05,7.192541365125291e-05,16.21223239786656,0.028449908710299572,0.0002756125660682334,0,0.0,11.0,2,1
2024-05-14 03:00:00+00:00,5.985953206821826e-05,5.985774055792083e-05,16.21320639425834,0.027930566073513515,0.0003742936971148835,0,0.0,12.0,3,1
2024-05-14 04:00:00+00:00,0.0002635489423818971,0.0002635142194600407,16.21435032223882,0.027359273729166057,0.0007036809454383654,0,0.0,13.0,4,0
2024-05-14 05:00:00+00:00,-0.00028741557395906003,-0.00028745688573109123,16.21524349562781,0.026812137771270814,0.0,0,0.0,14.0,5,1
2024-05-14 06:00:00+00:00,8.380033514643337e-05,8.379682409449823e-05,16.21396283383433,0.02622060739149437,-4.7970969613863805e-05,0,0.0,15.0,6,0
2024-05-14 07:00:00+00:00,-4.788189327931125e-05,-4.788303965375712e-05,16.212601226968502,0.025492319337284953,-0.00011978749643316078,0,0.0,16.0,7,0
2024-05-14 08:00:00+00:00,-8.379732561336617e-05,-8.380083680540985e-05,16.211264087980606,0.02477332584890604,0.0012323546407642261,0,0.0,17.0,8,0
2024-05-14 09:00:00+00:00,-0.00010783983737017167,-0.00010784565250350612,16.209773050715928,0.023847633427433537,-4.789107011590486e-05,0,0.0,18.0,9,0
2024-05-14 10:00:00+00:00,-0.00010785146805503132,-0.00010785728444281986,16.210406754360616,0.023502631925530554,-0.00022764899905730057,0,0.0,19.0,10,0
2024-05-14 11:00:00+00:00,-0.0001416184808979981,-0.00014162850974192164,16.21134136091868,0.02269872926669323,-0.0004290690888432418,0,0.0,20.0,11,1
