date,liquidity_regime,rolling_std_7d,snn_spike_rate,snn_prob,confidence,decision,snn_correct,saving_day
2024-08-13,HIGH_LIQUIDITY,0.0371541289556022,0.4672,0.5952,0.2824,DIRECT,0,34800.0
2024-08-14,MEDIUM_LIQUIDITY,0.0461762911674936,0.4711,0.574,0.2624,DIRECT,1,34800.0
2024-08-15,MEDIUM_LIQUIDITY,0.0469630954622954,0.4758,0.5635,0.2541,DIRECT,0,34800.0
2024-08-16,MEDIUM_LIQUIDITY,0.0439664584539607,0.4828,0.5604,0.2547,DIRECT,0,34800.0
2024-08-17,HIGH_LIQUIDITY,0.0397706520953035,0.5109,0.5768,0.2874,DIRECT,0,34800.0
2024-08-18,HIGH_LIQUIDITY,0.033933732961555,0.5039,0.571,0.2775,DIRECT,0,34800.0
2024-08-19,HIGH_LIQUIDITY,0.0367474836724618,0.4977,0.57,0.273,DIRECT,0,34800.0
2024-08-20,HIGH_LIQUIDITY,0.0387770938505261,0.4906,0.552,0.2504,DIRECT,0,34800.0
2024-08-21,MEDIUM_LIQUIDITY,0.066617993778337,0.4836,0.5422,0.2363,DIRECT,1,34800.0
2024-08-22,MEDIUM_LIQUIDITY,0.0608071248707705,0.4812,0.5306,0.2228,DIRECT,1,34800.0
2024-08-23,MEDIUM_LIQUIDITY,0.0597918406545463,0.4828,0.533,0.2263,DIRECT,0,34800.0
2024-08-24,MEDIUM_LIQUIDITY,0.0587349510619029,0.4828,0.533,0.2263,DIRECT,0,34800.0
2024-08-25,MEDIUM_LIQUIDITY,0.0576341672725989,0.4789,0.5553,0.2472,DIRECT,0,34800.0
2024-08-26,MEDIUM_LIQUIDITY,0.0652229780520214,0.4734,0.571,0.2606,DIRECT,1,34800.0
2024-08-27,MEDIUM_LIQUIDITY,0.0651918998462614,0.4695,0.578,0.2657,DIRECT,1,34800.0
2024-08-28,MEDIUM_LIQUIDITY,0.046750092769587,0.4711,0.5753,0.2638,DIRECT,1,34800.0
2024-08-29,MEDIUM_LIQUIDITY,0.0480628616416952,0.468,0.5776,0.2645,DIRECT,0,34800.0
2024-08-30,MEDIUM_LIQUIDITY,0.0465675929757437,0.468,0.5746,0.2613,DIRECT,0,34800.0
2024-08-31,MEDIUM_LIQUIDITY,0.0439145201730438,0.4742,0.5736,0.2637,DIRECT,0,34800.0
2024-09-01,HIGH_LIQUIDITY,0.03987319611733,0.482,0.5676,0.2618,DIRECT,0,34800.0
2024-09-02,HIGH_LIQUIDITY,0.0252797156684627,0.4883,0.5717,0.2696,DIRECT,1,34800.0
2024-09-03,HIGH_LIQUIDITY,0.0261192335483602,0.4969,0.5688,0.2713,DIRECT,1,34800.0
2024-09-04,HIGH_LIQUIDITY,0.0308635283289247,0.5117,0.5389,0.2484,DIRECT,1,34800.0
2024-09-05,MEDIUM_LIQUIDITY,0.0403320400095496,0.5219,0.5228,0.2373,DIRECT,1,34800.0
2024-09-06,MEDIUM_LIQUIDITY,0.046268266155684,0.5367,0.4939,0.0,USD_FALLBACK,0,0.0
2024-09-07,MEDIUM_LIQUIDITY,0.0477694802234906,0.5367,0.515,0.0,USD_FALLBACK,0,0.0
2024-09-08,MEDIUM_LIQUIDITY,0.045278977623615,0.543,0.5078,0.0,USD_FALLBACK,0,0.0
2024-09-09,HIGH_LIQUIDITY,0.02265361625026,0.543,0.5004,0.0,USD_FALLBACK,0,0.0
2024-09-10,HIGH_LIQUIDITY,0.0123205438572397,0.5359,0.5094,0.0,USD_FALLBACK,0,0.0
2024-09-11,HIGH_LIQUIDITY,0.0010145702291322,0.5375,0.5238,0.2471,DIRECT,1,34800.0
2024-09-12,HIGH_LIQUIDITY,0.0038702027647746,0.5242,0.5188,0.0,USD_FALLBACK,0,0.0
2024-09-13,HIGH_LIQUIDITY,0.0190731369029531,0.5141,0.5353,0.246,DIRECT,0,34800.0
2024-09-14,HIGH_LIQUIDITY,0.024478558943581,0.5063,0.5599,0.2673,DIRECT,0,34800.0
2024-09-15,HIGH_LIQUIDITY,0.0268556206285969,0.4984,0.5872,0.2914,DIRECT,0,34800.0
2024-09-16,HIGH_LIQUIDITY,0.0381524001508762,0.4906,0.612,0.3128,DIRECT,0,34800.0
2024-09-17,MEDIUM_LIQUIDITY,0.0421234236087236,0.4867,0.6212,0.3203,DIRECT,0,34800.0
2024-09-18,MEDIUM_LIQUIDITY,0.0698208068134701,0.4781,0.6253,0.3197,DIRECT,0,34800.0
